secs,km,power,hr,cad,alt,cyclist_id,file_name
1890,15.8326,181.0,141,81,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1891,15.8422,207.0,141,80,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1892,15.8518,150.0,141,80,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1893,15.8615,169.0,141,80,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1894,15.8712,169.0,141,80,245.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1895,15.8806,152.0,141,79,245.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1896,15.8899,165.0,141,78,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1897,15.899,170.0,141,78,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1898,15.9082,170.0,141,77,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1899,15.9177,226.0,141,76,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1900,15.9271,237.0,141,78,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1901,15.9365,145.0,141,78,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1902,15.9458,115.0,141,77,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1903,15.9551,145.0,141,77,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1904,15.9643,214.0,141,77,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1905,15.9735,161.0,141,76,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1906,15.9826,169.0,140,76,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1907,15.9919,258.0,140,76,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1908,16.0012,258.0,140,76,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1909,16.0105,206.0,140,77,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1910,16.0198,197.0,140,77,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1911,16.029,195.0,140,77,246.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1912,16.0382,219.0,140,77,246.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1913,16.0475,219.0,140,77,246.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1914,16.0569,255.0,140,78,246.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1915,16.0662,212.0,140,78,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1916,16.0755,211.0,140,78,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1917,16.0848,189.0,140,78,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1918,16.0942,189.0,140,78,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1919,16.1034,172.0,140,78,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1920,16.1126,179.0,140,77,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1921,16.1218,166.0,141,77,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1922,16.131,145.0,141,77,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1923,16.1397,145.0,141,76,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1924,16.1487,174.0,140,74,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1925,16.1579,194.0,140,74,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1926,16.1672,175.0,140,75,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1927,16.1766,202.0,142,76,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1928,16.186,222.0,140,77,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1929,16.1953,214.0,141,77,246.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1930,16.2048,178.0,141,77,246.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1931,16.2142,168.0,140,77,246.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1932,16.2237,168.0,141,78,246.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1933,16.2333,163.0,141,78,246.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1934,16.2429,226.0,141,79,246.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1935,16.2527,234.0,141,79,246.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1936,16.2625,211.0,141,80,246.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1937,16.2723,209.0,141,80,246.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1938,16.2822,194.0,141,80,246.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1939,16.292,152.0,141,81,246.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1940,16.3018,100.0,141,80,246.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1941,16.3116,182.0,141,80,246.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1942,16.3213,214.0,141,80,246.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1943,16.3311,214.0,140,80,247.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1944,16.3409,181.0,140,80,247.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1945,16.3507,152.0,140,80,247.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1946,16.3604,163.0,140,80,247.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1947,16.3702,163.0,140,80,247.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1948,16.38,160.0,140,80,247.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1949,16.3897,169.0,140,80,247.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1950,16.3996,159.0,140,80,247.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1951,16.4094,150.0,139,80,247.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1952,16.4193,156.0,139,80,247.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1953,16.4293,185.0,138,81,247.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1954,16.4394,253.0,138,82,247.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1955,16.4496,214.0,138,83,247.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1956,16.4598,164.0,137,83,246.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1957,16.4698,125.0,138,83,246.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1958,16.4799,127.0,138,83,246.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1959,16.4901,145.0,138,83,246.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1960,16.5002,171.0,138,83,246.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1961,16.5104,221.0,138,83,246.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1962,16.5206,221.0,138,84,246.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1963,16.531,293.0,138,84,246.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1964,16.5414,200.0,138,85,246.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1965,16.5517,201.0,138,85,246.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1966,16.5621,178.0,138,86,246.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1967,16.5723,123.0,138,85,246.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1968,16.5826,197.0,139,85,246.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1969,16.5929,224.0,139,85,246.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1970,16.6032,190.0,139,86,246.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1971,16.6135,163.0,138,85,246.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1972,16.6236,138.0,138,85,246.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1973,16.6338,144.0,138,85,246.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1974,16.6439,125.0,138,84,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1975,16.6541,178.0,138,84,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1976,16.6642,178.0,138,84,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1977,16.6744,174.0,138,85,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1978,16.6846,152.0,138,84,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1979,16.6947,159.0,138,84,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1980,16.7048,143.0,137,84,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1981,16.7149,143.0,137,84,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1982,16.7249,161.0,137,83,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1983,16.735,173.0,137,83,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1984,16.7451,194.0,138,83,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1985,16.7553,259.0,137,83,245.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1986,16.7656,305.0,137,84,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1987,16.7759,325.0,137,85,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1988,16.7862,216.0,138,85,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1989,16.7965,216.0,138,85,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1990,16.8068,148.0,138,85,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1991,16.817,153.0,137,85,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1992,16.8272,164.0,138,84,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1993,16.8374,175.0,138,84,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1994,16.8475,145.0,138,84,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1995,16.8576,145.0,137,84,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1996,16.8677,179.0,137,83,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1997,16.8777,153.0,138,83,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1998,16.8878,161.0,138,82,245.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
1999,16.8977,158.0,138,82,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2000,16.9077,158.0,137,82,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2001,16.9177,172.0,137,82,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2002,16.9278,172.0,137,82,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2003,16.9378,163.0,137,82,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2004,16.9478,163.0,137,82,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2005,16.9577,148.0,137,82,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2006,16.9675,111.0,136,81,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2007,16.9773,147.0,136,80,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2008,16.987,149.0,136,80,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2009,16.9966,151.0,136,79,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2010,17.0062,143.0,136,79,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2011,17.0157,146.0,136,78,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2012,17.0248,166.0,135,77,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2013,17.0344,146.0,136,76,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2014,17.0441,164.0,136,77,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2015,17.0537,160.0,135,78,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2016,17.0632,144.0,135,78,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2017,17.0726,75.0,135,84,245.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2018,17.0821,206.0,134,84,245.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2019,17.0916,206.0,134,96,245.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2020,17.101,205.0,134,97,245.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2021,17.1104,181.0,134,97,245.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2022,17.1198,159.0,133,96,245.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2023,17.1293,202.0,134,96,245.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2024,17.1387,202.0,134,96,245.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2025,17.1482,169.0,134,87,245.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2026,17.1577,182.0,135,87,245.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2027,17.1673,199.0,135,87,245.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2028,17.1768,184.0,135,87,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2029,17.1863,123.0,135,87,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2030,17.1959,130.0,135,87,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2031,17.2055,151.0,135,87,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2032,17.215,151.0,135,87,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2033,17.2244,166.0,135,87,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2034,17.2334,166.0,135,86,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2035,17.2428,190.0,135,85,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2036,17.2522,108.0,135,85,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2037,17.2617,118.0,135,86,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2038,17.2711,130.0,135,86,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2039,17.2806,130.0,135,86,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2040,17.29,129.0,135,86,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2041,17.2994,122.0,135,86,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2042,17.3088,123.0,135,86,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2043,17.3182,123.0,134,86,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2044,17.3278,173.0,134,86,245.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2045,17.3375,292.0,134,88,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2046,17.3472,196.0,134,88,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2047,17.3569,196.0,134,89,245.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2048,17.3666,155.0,134,89,244.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2049,17.3762,122.0,134,89,244.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2050,17.3858,124.0,135,88,244.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2051,17.3953,107.0,135,88,244.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2052,17.4048,125.0,135,87,244.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2053,17.4142,132.0,134,87,244.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2054,17.4237,125.0,134,87,244.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2055,17.4331,127.0,133,86,244.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2056,17.4424,146.0,133,86,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2057,17.4517,129.0,133,86,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2058,17.461,129.0,134,85,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2059,17.4702,104.0,134,85,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2060,17.4793,87.0,134,85,244.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2061,17.4884,87.0,134,84,244.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2062,17.4976,118.0,133,84,244.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2063,17.5068,144.0,132,84,244.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2064,17.5161,204.0,132,85,244.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2065,17.5254,128.0,131,85,244.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2066,17.5347,142.0,131,86,244.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2067,17.544,161.0,131,86,244.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2068,17.5532,115.0,131,85,244.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2069,17.5622,88.0,130,85,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2070,17.5714,142.0,130,84,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2071,17.5806,166.0,130,84,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2072,17.59,227.0,130,85,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2073,17.5995,311.0,130,86,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2074,17.6092,262.0,130,88,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2075,17.6189,200.0,130,88,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2076,17.6286,200.0,131,89,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2077,17.6383,147.0,131,89,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2078,17.648,184.0,131,89,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2079,17.6577,229.0,131,89,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2080,17.6674,171.0,131,90,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2081,17.6771,160.0,131,90,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2082,17.6866,160.0,131,90,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2083,17.6961,144.0,131,89,244.2,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2084,17.7056,117.0,131,89,244.0,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2085,17.7149,128.0,131,88,243.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2086,17.7242,136.0,131,88,243.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2087,17.7335,136.0,131,87,243.8,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2088,17.7427,151.0,130,86,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2089,17.7517,185.0,130,86,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2090,17.7607,172.0,130,85,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2091,17.7697,234.0,131,85,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2092,17.7788,234.0,131,84,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2093,17.788,179.0,131,84,243.4,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2094,17.7972,155.0,131,84,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2095,17.8066,163.0,131,85,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2096,17.816,145.0,132,85,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2097,17.8256,145.0,132,87,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2098,17.835,177.0,132,87,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2099,17.8445,168.0,131,87,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2100,17.8538,166.0,131,87,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2101,17.8631,166.0,131,86,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2102,17.8724,149.0,132,86,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2103,17.8817,128.0,131,86,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2104,17.8909,144.0,132,85,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2105,17.9002,185.0,132,85,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2106,17.9095,185.0,132,85,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
2107,17.9188,160.0,132,86,243.6,00b08a80-d090-4b05-9d7b-3d8f95c7159b,2018_05_29_12_15_06.csv
